Customer Number,Company,Address1,Address2,Address3,City,State,PostalCode,Phone,Route,Branch,Route Code,Email,Parent
DC1330096,Ramada/Lexington,2143 N Broadway,,,Lexington,KY,40505,8138929750,1011,91,1011,,9001256
DC1028471,Comfort Inn/ Lexington,5531 Athens Boonesboro Rd,,,Lexington,KY,40509,8138929750,1011,91,1011,,9001256
DC14094878,Baymont Inn and Suites/Non Taxable,250 Outlet Center Dr,,,Georgetown,KY,40324,8138929750,1011,91,1011,,9001256
DC15841959,Sleep Inn/Georgetown,407 Cherry Blossom Way,,,GEORGETOWN,KY,40324,8138929750,1011,91,1011,,9001256
DC16318146,Microtel Inn/Georgetown Non Tax,111 Darby Dr,,,Georgetown,KY,40324,8138929750,1011,91,1011,,9001256
DC278828,Quality Inn/Georgetown,385 Cherry Blossom Way,,,Georgetown,KY,40324,8138929750,1011,91,1011,,9001256
DC6002994,Comfort Inn/Lawrenceburg,1610 Flossie Dr,,,Greendale,IN,47025,8138929750,1011,91,1011,,9001256
DC15667759,Super Eight/Harrison/Non Tax,10900 New Haven Rd,,,Harrison,OH,45030,8138929750,1011,91,1011,,9001256
DC14982516,Home2 Suites/Florence,7570 Woodspoint Dr,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC3886643,Hmetwn Studios/Red roof/Florence,7810 Commerce Dr,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC13010191,Motel 6/Florence/M68608,7820 Commerce Dr,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC6096617,Surestay Hotel /Best Western/Floren,8075 Steilen Dr,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC3735364,Quality Inn and Suites/Florence,30 Cavalier Blvd,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC1327390,Comfort Inn/Florence,7454 Turfway Rd,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC1005918,Best Western/Florence,7821 Commerce Dr,,,Florence,KY,41042,8138929750,1011,91,1011,,9001256
DC175380,Econo Lodge/Erlanger,633 Donaldson Hwy,,,Erlanger,KY,41018,8138929750,1011,91,1011,,9001256
DC17127872,Candlewood Suites Erlanger,602 Atlas Air Way,,,Erlanger,KY,41018,8138929750,1011,91,1011,,9001256
DC14913315,Days Inn/Fort Wright,1937 Dixie Hwy,,,Ft Wright,KY,41011,8138929750,1011,91,1011,,9001256
DC3237743,La Quinta Inn/Springdale,12150 Springfield Pike,,,Cincinnati,OH,45246,8138929750,1011,91,1011,,9001256
DC6130718,Super Eight/Cincinnati,330 Glensprings Dr,,,Cincinnati,OH,45246,8138929750,1011,91,1011,,9001256
DC10074316,Hawthorne Suites/Cincinnati/Non Tax,11180 Dowlin Dr,,,Cincinnati,OH,45241,8138929750,1011,91,1011,,9001256
DC1299379,Quality Inn and Suites/Cincinnati,2463 E Sharon Rd,,,Cincinnati,OH,45241,8138929750,1011,91,1011,,9001256
DC3978180,Days Inn/Sharonville,11775 Lebanon Rd,,,Cincinnati,OH,45241,8138929750,1011,91,1011,,9001256
DC339988,Sleep Inn/Springfield,3470 Freedom Dr,,,Springfield,IL,62704,8138929750,1011,91,1011,,9001256
DC322067,Super Eight/Lincoln,"2809 Woodlawn Rd, Ofc",,,Lincoln,IL,62656,8138929750,1011,91,1011,,9001256
DC5576809,Quality Inn/Morton,115 E Ashland St,,,Morton,IL,61550,8138929750,1011,91,1011,,9001256
DC12633615,Sleep Inn and Suites/Washington,1101 N Cummings Ln,,,Washington,IL,61571,8138929750,1011,91,1011,,9001256
DC340158,Quality Inn/Forsyth,134 Barnett Ave,,,Forsyth,IL,62535,8138929750,1011,91,1011,,9001256
DC6174019,Comfort Suites/Bloomington,908 Maple Hill Rd,,,Bloomington,IL,61705,8138929750,1011,91,1011,,9001256
DC5908154,Econo Lodge,615 S 4th St,,,Chillicothe,IL,61523,8138929750,1011,91,1011,,9001256
DC2254819,Quality Inn/Peru,5240 Trompeter Rd,,,Peru,IL,61354,8138929750,1011,91,1011,,9001256
DC637866,Comfort Inn And Suites/Rochelle,1133 N 7th St,,,Rochelle,IL,61068,8138929750,1011,91,1011,,9001256
DC6061386,Days Inn/Charleston,810 W Lincoln Ave,,,Charleston,IL,61920,8138929750,1011,91,1011,,9001256
DC13009178,Candlewood Suites/Champaign,1917 Moreland Blvd,,,Champaign,IL,61822,8138929750,1011,91,1011,,9001256
DC6143413,Candlewood Suites/Aurora,2625 W Sullivan Rd,,,Aurora,IL,60506,8138929750,1011,91,1011,,9001256
DC14331424,Red Roof Inn/North Aurora,201 Smoke Tree Plaza Dr,,,North Aurora,IL,60542,8138929750,1011,91,1011,,9001256
DC3237295,Comfort Inn/North Aurora,308 S Lincolnway,,,North Aurora,IL,60542,8138929750,1011,91,1011,,9001256
DC3265479,COMFORT INN/GENEVA,1555 E Fabyan Pkwy,,,Geneva,IL,60134,8138929750,1011,91,1011,,9001256
DC3323833,Super Eight/Elgin,435 Airport Rd,,,Elgin,IL,60123,8138929750,1011,91,1011,,9001256
DC16529884,WoodSpring Suites/Elgin,2225 Point Blvd,,,Elgin,IL,60123,8138929750,1011,91,1011,,9001256
DC17952860,Econolodge/Shorewood,19755 NE Frontage Rd,,,Shorewood,IL,60404,8138929750,1011,91,1011,,9001256
DC13419274,Econo Lodge/Shorewood,19755 NE Frontage Rd,,,Shorewood,IL,60404,8138929750,1011,91,1011,,9001256
DC15060410,Holiday Inn/Joliet,1471 Rock Creek Blvd,,,Joliet,IL,60431,8138929750,1011,91,1011,,9001256
DC16861016,Candlewood Suites/Joliet,1461 Rock Creek Blvd,,,Joliet,IL,60431,8138929750,1011,91,1011,,9001256
DC1226397,Comfort Inn/Romeoville,1235 Lakeview Dr,,,Romeoville,IL,60446,8138929750,1011,91,1011,,9001256
DC1033269,Sleep Inn/Naperville,1831 W Diehl Rd,,,Naperville,IL,60563,8138929750,1011,91,1011,,9001256
DC6066616,Motel 6/Naperville/M64963,1585 Naperville Wheaton Rd,,,Naperville,IL,60563,8138929750,1011,91,1011,,9001256
DC2799812,Quality Inn/Bolingbrook,175 Remington Blvd,,,Bolingbrook,IL,60440,8138929750,1011,91,1011,,9001256
DC15584998,Quality Inn,175 Remington Blvd,,,Bolingbrook,IL,60440,8138929750,1011,91,1011,,9001256
DC3248663,Ramada/Bolingbrook,520 S Bolingbrook Dr,,,Bolingbrook,IL,60440,8138929750,1011,91,1011,,9001256
DC17969572,Woodspring Suites/Downers Grove,2751 Ogden Ave,,,Downers Grove,IL,60515,8138929750,1011,91,1011,,9001256
DC6049733,Econo Lodge/Willowbrook,820 W 79th St,,,Willowbrook,IL,60527,8138929750,1011,91,1011,,9001256
DC15169682,Woodspring Suites/Carol Stream,1160 N Gary Ave,,,Carol Stream,IL,60188,8138929750,1011,91,1011,,9001256
DC6133116,Comfort Inn/Hoffman Estates,2075 Barrington Rd,,,Hoffman Estates,IL,60169,8138929750,1011,91,1011,,9001256
DC1277208,Comfort Suites/Lombard,530 W North Ave,,,Lombard,IL,60148,8138929750,1011,91,1011,,9001256
DC6066614,Motel 6/Elk Grove Village/M64964,1000 W Devon Ave,,,Elk Grove Village,IL,60007,8138929750,1011,91,1011,,9001256
DC5964169,Best Western OHare/North Elk Grove,100 Busse Rd,,,Elk Grove Village,IL,60007,8138929750,1011,91,1011,,9001256
DC6066667,Motel 6/Elk Grove Village/M64965,2881 Touhy Ave,,,Elk Grove Village,IL,60007,8138929750,1011,91,1011,,9001256
DC2469444,Red Lion Inn/Elk Grove Village,1925 E Higgins Rd,,,Elk Grove Village,IL,60007,8138929750,1011,91,1011,,9001256
DC6102562,Suburban Studios/Arlington Heights,2120 S Arlington Heights Rd,,,Arlington Heights,IL,60005,8138929750,1011,91,1011,,9001256
DC6066671,Motel 6/Prospect Heights/M64966,540 N Milwaukee Ave,,,Prospect Heights,IL,60070,8138929750,1011,91,1011,,9001256
DC16667976,Best Western Des Plaines Inn,1231 Lee St,,,Des Plaines,IL,60018,8138929750,1011,91,1011,,9001256
DC327267,SUPER EIGHT/BOURBONNAIS,1390 Locke Dr,,,Bourbonnais,IL,60914,8138929750,1011,91,1011,,9001256
DC15220662,Woodspring Suites/Tinley Park,18636 W Creek Dr,,,Tinley Park,IL,60477,8138929750,1011,91,1011,,9001256
DC1624082,Sleep Inn/Tinley Park,18420 Spring Creek Dr,,,Tinley Park,IL,60477,8138929750,1011,91,1011,,9001256
DC403157,Comfort Inn/Matteson,5210 Southwick Dr,,,Matteson,IL,60443,8138929750,1011,91,1011,,9001256
DC327271,Super Eight/Bridgeview,7887 W 79th St,,,Bridgeview,IL,60455,8138929750,1011,91,1011,,9001256
DC6066610,Motel 6/Bridgeview/M64955,9625 S 76th Ave,,,Bridgeview,IL,60455,8138929750,1011,91,1011,,9001256
DC12646150,Woodspring Suites/Midway Airport,5001 W 79th St,,,Burbank,IL,60459,8138929750,1011,91,1011,,9001256
DC15940839,Midway Inn and Suites,9320 S Cicero Ave,,,Oak Lawn,IL,60453,8138929750,1011,91,1011,,9001256
DC17328778,Best Inn,2850 W 159th St,,,Markham,IL,60428,8138929750,1011,91,1011,,9001256
DC1218019,Sleep Inn/Lansing,2255 173rd St,,,Lansing,IL,60438,8138929750,1011,91,1011,,9001256
DC219097,Motel 6/Schiller Park/M69141,9408 Lawrence Ave,,,Schiller Park,IL,60176,8138929750,1011,91,1011,,9001256
DC4288097,Sonesta Simply Suites/Schiller Park,4021 Mannheim Rd,,,Schiller Park,IL,60176,8138929750,1011,91,1011,,9001256
DC14841125,Cambria Hotel/Chicago 2960,32 W Randolph St,,,Chicago,IL,60601,8138929750,1011,91,1011,,9001256
DC5997395,Hampton Inn/Munster,8936 Calumet Ave,,,Munster,IN,46321,8138929750,1011,91,1011,,9001256
DC1045559,Comfort Inn/Schererville,1019 W US Highway 30,,,Schererville,IN,46375,8138929750,1011,91,1011,,9001256
DC15722921,Holiday Inn Express Merrillville,8460 Mississippi St,,,Merrillville,IN,46410,8138929750,1011,91,1011,,9001256
DC15532039,WoodSpring Suites/Merrillville,1500 E 83rd Ave,,,Merrillville,IN,46410,8138929750,1011,91,1011,,9001256
DC14642333,Candlewood Suites/Merrillville,8339 Ohio,,,Merrillville,IN,46410,8138929750,1011,91,1011,,9001256
DC6115070,Comfort Inn/Hobart,1915 Mississippi St,,,Hobart,IN,46342,8138929750,1011,91,1011,,9001256
DC14977922,Quality Inn/Madison,6900 Seybold Rd,,,Madison,WI,53719,8138929750,1011,91,1011,,9001256
DC63168,Monticello Apartments,"4849 Sheboygan Ave, OFC",,,Madison,WI,53705,8138929750,1011,91,1011,,9001256
DC6066801,Motel 6/Madison/M64961,4202 E Towne Blvd,,,Madison,WI,53704,8138929750,1011,91,1011,,9001256
DC5008593,SLEEP INN/ROCKFORD,725 Clark Rd,,,Rockford,IL,61107,8138929750,1011,91,1011,,9001256
DC4365627,EconoLodge/Rockford,7712 Potawatomi Trl,,,Rockford,IL,61107,8138929750,1011,91,1011,,9001256
DC6101948,Comfort Inn/Rockford,7392 Argus Dr,,,Rockford,IL,61107,8138929750,1011,91,1011,,9001256
DC3238912,BAYMONT INN/ROCKFORD,662 N Lyford Rd,,,Rockford,IL,61107,8138929750,1011,91,1011,,9001256
DC3445787,Quality Inn/Loves Park,4313 N Bell School Rd,,,Loves Park,IL,61111,8138929750,1011,91,1011,,9001256
DC6002357,Quality Inn/Beloit,2786 Milwaukee Rd,,,Beloit,WI,53511,8138929750,1011,91,1011,,9001256
DC1023341,BAYMONT INN/JANESVILLE,616 Midland Rd,,,Janesville,WI,53546,8138929750,1011,91,1011,,9001256
DC1288158,Super Eight/Janesville,3430 Milton Ave,,,Janesville,WI,53545,8138929750,1011,91,1011,,9001256
DC6115879,Super Eight/Delavan,518 Borg Rd,,,Delavan,WI,53115,8138929750,1011,91,1011,,9001256
DC3950194,Comfort Suites/Delavan,313 Bauer Pkwy,,,Delavan,WI,53115,8138929750,1011,91,1011,,9001256
DC2066785,Days Inn/Stoughton,1124 W Main St,,,Stoughton,WI,53589,8138929750,1011,91,1011,,9001256
DC4657655,Comfort Inn and Suites/Madison,3510 Millpond Rd,,,Madison,WI,53718,8138929750,1011,91,1011,,9001256
DC1350791,Quality Inn/Sun Prairie,105 Business Park Dr,,,Sun Prairie,WI,53590,8138929750,1011,91,1011,,9001256
DC6033653,Comfort Suites/Portage,5780 N Kinney Rd,,,Portage,WI,53901,8138929750,1011,91,1011,,9001256
DC15882556,Comfort Inn and Suites/Weston,5810 Schofield Ave,,,Schofield,WI,54476,8138929750,1011,91,1011,,9001256
DC2069301,Econo Lodge/Waupaca,1060 W Fulton St,,,Waupaca,WI,54981,8138929750,1011,91,1011,,9001256
DC12434663,Baymont Inn/Richmond,11200 US Highway 12,,,Richmond,IL,60071,8138929750,1011,91,1011,,9001256
DC3226004,Americinn/Elkhorn,210 Commerce Ct,,,Elkhorn,WI,53121,8138929750,1011,91,1011,,9001256
DC12986489,Comfort Suites/Lake Geneva East,300 E Main St,,,Lake Geneva,WI,53147,8138929750,1011,91,1011,,9001256
DC1308472,Quality Inn/East Troy,2921 O Leary Ln,,,East Troy,WI,53120,8138929750,1011,91,1011,,9001256
DC324657,Antioch Hotel and Suites,350 W Il Route 173,,,Antioch,IL,60002,8138929750,1011,91,1011,,9001256
DC6166583,Comfort Suites/Grayslake,1775 E Belvidere Rd,,,Grayslake,IL,60030,8138929750,1011,91,1011,,9001256
DC17328855,Woodspring Suites/Libertyville,1980 Kelley Ct,,,Libertyville,IL,60048,8138929750,1011,91,1011,,9001256
DC16580768,Woodspring Suites/Chicago Gurnee,5742 Northridge Dr,,,Gurnee,IL,60031,8138929750,1011,91,1011,,9001256
DC339698,Comfort Inn/Gurnee,6080 Gurnee Mills Cir E,,,Gurnee,IL,60031,8138929750,1011,91,1011,,9001256
DC5994423,Comfort Inn/Stes/Kenosha,7206 122nd Ave,,,Kenosha,WI,53142,8138929750,1011,91,1011,,9001256
DC6129652,Candlewood Suites/Kenosha,10200 74th St,,,Kenosha,WI,53142,8138929750,1011,91,1011,,9001256
DC6066815,Motel 6/Oak Creek/M64959,1201 W College Ave,,,Oak Creek,WI,53154,8138929750,1011,91,1011,,9001256
DC3238502,La Quinta Milwaukee/Oak Creek,7141 S 13th St,,,Oak Creek,WI,53154,8138929750,1011,91,1011,,9001256
DC6049364,Comfort Inn/Waukesha,2510 Plaza Ct,,,Waukesha,WI,53186,8138929750,1011,91,1011,,9001256
DC409444,Baymont Inn and Suites/Waukesha,2111 E Moreland Blvd,,,Waukesha,WI,53186,8138929750,1011,91,1011,,9001256
DC6030249,Econo Lodge/Milwaukee,6541 S 13th St,,,Milwaukee,WI,53221,8138929750,1011,91,1011,,9001256
DC17387531,Woodspring Suites Milwaukee,12355 W Park Pl,,,Milwaukee,WI,53224,8138929750,1011,91,1011,,9001256
DC6125864,Holiday Inn Exp/Brown Deer,4443 W Schroeder Dr,,,Brown Deer,WI,53223,8138929750,1011,91,1011,,9001256
DC3238500,AmericInn/Milwaukee,5110 N Port Washington Rd,,,Milwaukee,WI,53217,8138929750,1011,91,1011,,9001256
DC6066808,Motel 6/Glendale/M64958,5485 N Port Washington Rd,,,Glendale,WI,53217,8138929750,1011,91,1011,,9001256
DC1175303,AMERICINN/WEST BEND,2424 W Washington St,,,West Bend,WI,53095,8138929750,1011,91,1011,,9001256
DC5534379,Comfort Inn and Suites/Grafton,1415 N Port Washington Rd,,,Grafton,WI,53024,8138929750,1011,91,1011,,9001256
DC327663,Motel 6/Saukville/M68618,180 S Foster Dr,,,Saukville,WI,53080,8138929750,1011,91,1011,,9001256
DC6130740,Comfort Inn Suites/Racine,1150 Oakes Rd,,,Racine,WI,53406,8138929750,1011,91,1011,,9001256
DC1210492,Quality Inn/Oshkosh,1495 W South Park Ave,,,Oshkosh,WI,54902,8138929750,1011,91,1011,,9001256
DC3661801,Candlewood Suites/Appleton,4525 W College Ave,,,Appleton,WI,54914,8138929750,1011,91,1011,,9001256
DC3256492,Wingate by Wyndham/Green Bay,2065 Airport Dr,,,Green Bay,WI,54313,8138929750,1011,91,1011,,9001256
DC13621586,Hampton Inn/Green Bay Downtown,201 Main St,,,Green Bay,WI,54301,8138929750,1011,91,1011,,9001256
DC339527,Quality Inn/Manitowoc,2200 S 44th St,,,Manitowoc,WI,54220,8138929750,1011,91,1011,,9001256
DC13096008,Best Western Plus/Brazil,3882 N State Road 59,,,Brazil,IN,47834,8138929750,1011,91,1011,,9001256
DC2068371,Econo Lodge/Cloverdale/Taxable,1010 N Main St,,,Cloverdale,IN,46120,8138929750,1011,91,1011,,9001256
DC17918652,Econo Lodge/Cloverdale/Nontax,1010 N Main St,,,Cloverdale,IN,46120,8138929750,1011,91,1011,,9001256
DC5915346,Super Eight Motel,1875 W State Road 28,,,Frankfort,IN,46041,8138929750,1011,91,1011,,9001256
DC3613363,Comfort Suites/Lafayette,31 Frontage Rd,,,Lafayette,IN,47905,8138929750,1011,91,1011,,9001256
DC12838031,Comfort Inn/Lafayette/Taxable,4701 Meijer Ct,,,Lafayette,IN,47905,8138929750,1011,91,1011,,9001256
DC5916188,Quality Inn/Plainfield,6105 Cambridge Way,,,Plainfield,IN,46168,8138929750,1011,91,1011,,9001256
DC5991091,Red Roof Inn/Suites,2631 S Lynhurst Dr,,,Indianapolis,IN,46241,8138929750,1011,91,1011,,9001256
DC1175517,Courtyard by Marriott Indianapolis,2602 Fortune Cir E,,,Indianapolis,IN,46241,8138929750,1011,91,1011,,9001256
DC6102601,Holiday Inn/Indianapolis,5601 Fortune Cir W,,,Indianapolis,IN,46241,8138929750,1011,91,1011,,9001256
DC5996820,Days Inn and Suites/Indianapolis,5241 W Bradbury Ave,,,Indianapolis,IN,46241,8138929750,1011,91,1011,,9001256
DC15581990,Woodsprings Stes/ Whitestown,"6007 S Perry Worth Rd, Front Desk",,,Whitestown,IN,46075,8138929750,1011,91,1011,,9001256
DC6178569,Hilton Garden Inn/Indianapolis NW,6930 Intech Blvd,,,Indianapolis,IN,46278,8138929750,1011,91,1011,,9001256
DC12455718,Candlewood Suites/Indianapolis NW,7455 Woodland Dr,,,INDIANAPOLIS,IN,46278,8138929750,1011,91,1011,,9001256
DC5224573,Candlewood Suites/Indianapolis,1152 N White River Pkwy West Dr,,,Indianapolis,IN,46222,8138929750,1011,91,1011,,9001256
DC1007682,Hampton Inn/Indianapolis Downtown,105 S Meridian St,,,Indianapolis,IN,46225,8138929750,1011,91,1011,,9001256
DC13522060,Sleep Inn Suites/ Indianapolis,1244 W 16th St,,,Indianapolis,IN,46202,8138929750,1011,91,1011,,9001256
DC6108100,Candlewood Suites Indianapolis Sout,1190 N Graham Rd,,,Greenwood,IN,46143,8138929750,1011,91,1011,,9001256
DC5589432,Super Eight / Indianapolis,450 Bixler Rd,,,Indianapolis,IN,46227,8138929750,1011,91,1011,,9001256
DC637805,Comfort Inn/Indianapolis,3514 S Keystone Ave,,,Indianapolis,IN,46227,8138929750,1011,91,1011,,9001256
DC1212407,Country Inn and Suites/Southport,4325 Southport Crossings Way,,,Indianapolis,IN,46237,8138929750,1011,91,1011,,9001256
DC6063640,Sleep Inn/Indianapolis,2311 N Shadeland Ave,,,Indianapolis,IN,46219,8138929750,1011,91,1011,,9001256
DC15779002,WoodSpring Suites/Castleton,8301 Bash St,,,Indianapolis,IN,46250,8138929750,1011,91,1011,,9001256
DC3750517,Quality Inn/Noblesville,17070 Dragonfly Dr,,,Noblesville,IN,46060,8138929750,1011,91,1011,,9001256
DC6006803,Super Eight/Logansport,3801 E Market St,,,Logansport,IN,46947,8138929750,1011,91,1011,,9001256
DC6101943,Comfort Inn / Kokomo,522 Essex Dr,,,Kokomo,IN,46901,8138929750,1011,91,1011,,9001256
DC6102268,Best Western/Kokomo,1717 E Lincoln Rd,,,Kokomo,IN,46902,8138929750,1011,91,1011,,9001256
DC1285551,Days Inn/Kokomo,3980 S Reed Rd,,,Kokomo,IN,46902,8138929750,1011,91,1011,,9001256
DC3736033,Super Eight/Kokomo,5110 Clinton Dr,,,Kokomo,IN,46902,8138929750,1011,91,1011,,9001256
DC1028318,Quality Inn/Michigan City,3801 Frontage Rd,,,Michigan City,IN,46360,8138929750,1011,91,1011,,9001256
DC12466033,Microtel Inn and Suites,9834 W 400 N,,,Michigan City,IN,46360,8138929750,1011,91,1011,,9001256
DC3482922,Days Inn/Plymouth,2229 N Michigan St,,,Plymouth,IN,46563,8138929750,1011,91,1011,,9001256
DC3345049,Super 8/Plymouth,2160 N Oak Rd,,,Plymouth,IN,46563,8138929750,1011,91,1011,,9001256
DC15845760,Candlewood/Mishawaka,1220 E Douglas Rd,,,Mishawaka,IN,46545,8138929750,1011,91,1011,,9001256
DC15716053,Holiday Inn Express/Granger,224 Florence Ave,,,Granger,IN,46530,8138929750,1011,91,1011,,9001256
DC3247496,Comfort Suites/Benton Harbor,1825 Meadowbrook Rd,,,Benton Harbor,MI,49022,8138929750,1011,91,1011,,9001256
DC6150395,Quality Inn and Suite/Benton Harbor,1598 Mall Dr,,,Benton Harbor,MI,49022,8138929750,1011,91,1011,,9001256
DC6162445,Comfort Suites/Elkhart,27838 County Road 24,,,Elkhart,IN,46517,8138929750,1011,91,1011,,9001256
DC6153246,Best Western/Elkhart,3326 Cassopolis St,,,Elkhart,IN,46514,8138929750,1011,91,1011,,9001256
DC1624095,Comfort Suites/Elkhart,404 Northpointe Blvd,,,Elkhart,IN,46514,8138929750,1011,91,1011,,9001256
DC1307573,SLEEP INN/ELKHART,220 Caravan Dr,,,Elkhart,IN,46514,8138929750,1011,91,1011,,9001256
DC3215652,Quality Inn and Suites/Goshen,1930 Lincolnway East,,,Goshen,IN,46526,8138929750,1011,91,1011,,9001256
DC15148313,Super 8/Shelbyville/NonTax,20 W Rampart St,,,Shelbyville,IN,46176,8138929750,1011,91,1011,,9001256
DC1016951,SUPER EIGHT/GREENFIELD,2100 N State St,,,Greenfield,IN,46140,8138929750,1011,91,1011,,9001256
DC340004,Motel 6/Anderson/M64898,2205 E 59th St,,,Anderson,IN,46013,8138929750,1011,91,1011,,9001256
DC5922839,Super Eight/Muncie,3601 W Fox Ridge Ln,,,Muncie,IN,47304,8138929750,1011,91,1011,,9001256
DC4562430,Best Western/Muncie,3011 W Bethel Ave,,,Muncie,IN,47304,8138929750,1011,91,1011,,9001256
DC5674533,Comfort Inn/Warren,7275 S 75 E,,,Warren,IN,46792,8138929750,1011,91,1011,,9001256
DC14976790,Comfort Inn/Oxford/Non Tax,5056 College Corner Pike,,,Oxford,OH,45056,8138929750,1011,91,1011,,9001256
DC5891818,Sleep Inn/Oxford,5190 College Corner Pike,,,Oxford,OH,45056,8138929750,1011,91,1011,,9001256
DC250777,Red Roof Inn/Richmond,2525 Chester Blvd,,,Richmond,IN,47374,8138929750,1011,91,1011,,9001256
DC17065982,Comfort Suites/Richmond,421 Commerce Rd,,,Richmond,IN,47374,8138929750,1011,91,1011,,9001256
DC14448975,Motel6/Richmond/M64736/NonTax,6030 National Rd E,,,Richmond,IN,47374,8138929750,1011,91,1011,,9001256
DC5524501,Quality Inn/Richmond,5501 National Rd E,,,Richmond,IN,47374,8138929750,1011,91,1011,,9001256
DC14134672,Quality Inn/Greenville/NonTax,1190 E Russ Rd,,,Greenville,OH,45331,8138929750,1011,91,1011,,9001256
DC6040953,Quality Inn/Fort Wayne,1734 W Washington Center Rd,,,Fort Wayne,IN,46818,8138929750,1011,91,1011,,9001256
DC14642956,Travelodge/Sturgis,1301 S Centerville Rd,,,Sturgis,MI,49091,8138929750,1011,91,1011,,9001256
DC6045560,Red Roof Inn/Aubrun,503 Ley Dr,,,Auburn,IN,46706,8138929750,1011,91,1011,,9001256
DC3286186,Comfort Suites/Auburn,1137 W 15th St,,,Auburn,IN,46706,8138929750,1011,91,1011,,9001256
DC5923358,Surestay Plus by Best Western/Aubur,"225 Touring Dr, Ofc",,,Auburn,IN,46706,8138929750,1011,91,1011,,9001256
DC15213744,Comfort Inn/VanWert/NonTax,840 N Washington St,,,Van Wert,OH,45891,8138929750,1011,91,1011,,9001256
DC1170375,Comfort Inn/Freemont,251 E State Road 120,,,Fremont,IN,46737,8138929750,1011,91,1011,,9001256
DC1054768,Comfort Inn/Paw Paw,153 Ampey Rd,,,Paw Paw,MI,49079,8138929750,1011,91,1011,,9001256
DC6095232,RODEWAY INN/COOPERSVILLE,1040 OMalley Dr,,,Coopersville,MI,49404,8138929750,1011,91,1011,,9001256
DC3580329,Sleep Inn / Allendale,4869 Becker Dr,,,Allendale,MI,49401,8138929750,1011,91,1011,,9001256
DC5924254,Days Inn and Suites/Pentwater,7576 S Pere Marquette Hwy,,,Pentwater,MI,49449,8138929750,1011,91,1011,,9001256
DC12916123,Sleep Inn and Suite/Kalamazoo,5597 S 9th St,,,Kalamazoo,MI,49009,8138929750,1011,91,1011,,9001256
DC637517,Baymont Inn and Suites,255 28th St SW,,,Grand Rapids,MI,49548,8138929750,1011,91,1011,,9001256
DC1215852,Comfort Inn/Grand Rapids Airport,4155 28th St SE,,,Grand Rapids,MI,49512,8138929750,1011,91,1011,,9001256
DC17217820,WoodSpring Suites/Grand Rapids,3090 Lake Eastbrook Blvd SE,,,Grand Rapids,MI,49512,8138929750,1011,91,1011,,9001256
DC3240381,Northpointe Woods,700 North Ave,,,Battle Creek,MI,49017,8138929750,1011,91,1011,,9001256
DC3211564,Super Eight/Grand Rapids,727 44th St SW,,,Grand Rapids,MI,49509,8138929750,1011,91,1011,,9001256
